zip,station id,station name,station distance
01985,8440369,Merrimacport,2.134101892854526
02019,8450898,"North End, Bay Oil pier",32.370895459008345
02021,8446166,"Duxbury, Duxbury Harbor",25.205916521370085
02025,8446166,"Duxbury, Duxbury Harbor",15.56453810109794
02026,8446166,"Duxbury, Duxbury Harbor",29.820747383884704
02030,8446166,"Duxbury, Duxbury Harbor",34.59115075609569
02032,8446166,"Duxbury, Duxbury Harbor",29.181878385302365
02035,8450898,"North End, Bay Oil pier",28.369219005259026
02038,8450898,"North End, Bay Oil pier",31.664355461896985
02043,8446166,"Duxbury, Duxbury Harbor",16.37786031110429
02045,8446166,"Duxbury, Duxbury Harbor",21.844503586552985
02047,8446166,"Duxbury, Duxbury Harbor",6.658695675398901
02048,8450898,"North End, Bay Oil pier",25.26821382490826
02050,8446166,"Duxbury, Duxbury Harbor",5.698955594863716
02052,8446166,"Duxbury, Duxbury Harbor",34.1035062237561
02053,8450898,"North End, Bay Oil pier",36.660987624215096
02054,8446166,"Duxbury, Duxbury Harbor",36.76934418824063
02056,8450898,"North End, Bay Oil pier",32.5577331898966
02061,8446166,"Duxbury, Duxbury Harbor",11.592867011231977
02062,8446166,"Duxbury, Duxbury Harbor",28.864387952216436
02066,8446166,"Duxbury, Duxbury Harbor",12.200178917316418
02067,8446166,"Duxbury, Duxbury Harbor",26.689126309484294
02071,8446166,"Duxbury, Duxbury Harbor",31.28948039069183
02072,8446166,"Duxbury, Duxbury Harbor",22.932121592541
02081,8446166,"Duxbury, Duxbury Harbor",31.694706450773648
02090,8446166,"Duxbury, Duxbury Harbor",30.698190274076673
02093,8450898,"North End, Bay Oil pier",28.723018041271065
02108,8440889,Riverside,28.032026107953385
02109,8440889,Riverside,27.41779361158052
02110,8440889,Riverside,27.774563136041593
02111,8440889,Riverside,28.54068057181879
02113,8440889,Riverside,27.524576033022154
02114,8440889,Riverside,27.654984693913754
02115,8440889,Riverside,29.490495153806187
02116,8440889,Riverside,28.52236670605781
02118,8446166,"Duxbury, Duxbury Harbor",29.125666604565875
02119,8446166,"Duxbury, Duxbury Harbor",29.01057925542719
02120,8440889,Riverside,29.81722509062439
02121,8446166,"Duxbury, Duxbury Harbor",28.225680987625296
02122,8446166,"Duxbury, Duxbury Harbor",25.872530359027415
02124,8446166,"Duxbury, Duxbury Harbor",26.713774178453534
02125,8446166,"Duxbury, Duxbury Harbor",27.520194046374787
02126,8446166,"Duxbury, Duxbury Harbor",27.300634452007507
02127,8446166,"Duxbury, Duxbury Harbor",27.88566992408032
02128,8440889,Riverside,28.018953551893574
02129,8440889,Riverside,26.524139717102628
